Open,High,Low,Close,Volume,Dividends,Stock Splits
202.36330501469286,207.74656901719345,202.1822723760831,206.32691955566406,29440800,0.0,0.0
206.95574656645329,208.76604371283022,204.33557122707558,205.26930236816406,21593900,0.0,0.0
206.1458902459224,207.15584652138176,204.04975265970353,206.28880310058594,18621100,0.0,0.0
204.72622014915032,207.46074050757483,204.39275198534924,206.9748077392578,24953300,0.0,0.0
205.8982095031995,207.40360699084584,203.97356697130948,204.33563232421875,24154100,0.0,0.0
204.0968159453986,205.54885451827582,201.4984372682521,201.64173889160156,28372800,0.56,0.0
201.9282623804157,203.50447769292882,200.5430866843581,202.9217529296875,24792700,0.0,0.0
202.71162400059706,203.75288192230383,200.60999836163293,200.98255920410156,22843100,0.0,0.0
201.51749377618378,202.79757297783098,198.8522533741571,200.71505737304688,25683500,0.0,0.0
200.21831990991032,204.66995462675723,199.5209654528128,204.29739379882812,33979700,0.0,0.0
205.49147460908594,205.6634190108347,202.95997374000245,204.30691528320312,21012900,0.0,0.0
205.24308055003328,206.59958411200816,204.4692871071578,205.6060791015625,14512200,0.0,0.0
204.52664324038548,205.1571206288047,201.4124030008416,204.49798583984375,33064800,0.0,0.0
204.91831538871995,207.6026802551805,203.8101951352775,206.5423126220703,30904500,0.0,0.0
205.2717418468699,205.83535676314904,203.2847463647257,205.7398223876953,23724500,0.0,0.0
205.01386669744562,206.7047264846699,204.09678600267054,204.66041564941406,25120900,0.0,0.0
204.64128501141468,205.74941981992606,203.6477798118867,204.7750244140625,24666000,0.0,0.0
204.7845850033911,205.90226749133078,203.46630068701492,204.70816040039062,24620000,0.0,0.0
204.40248092390664,207.24922820799597,203.37077062615214,206.35125732421875,23284100,0.0,0.0
205.53927407494194,205.60613649395367,201.76589848690782,202.3295135498047,32440600,0.0,0.0
202.30084226889505,203.55226411394892,200.95388603008814,201.1067352294922,26733300,0.0,0.0
200.6577238119639,203.78151150362953,199.75975310246673,203.72418212890625,30979400,0.0,0.0
203.57137168671602,206.5423105513928,203.36120768395418,204.62217712402344,28798400,0.0,0.0
205.5487884019641,205.78760978755588,202.74980875954856,204.5552978515625,27000600,0.0,0.0
205.14760872687503,210.26794077804252,205.11895132134546,209.4750518798828,35023300,0.0,0.0
210.03862496314824,211.0130202858481,208.17582109364878,209.60874938964844,32515800,0.0,0.0
208.8158721923828,209.86669216480047,206.36079582264512,208.8158721923828,63354900,0.0,0.0
207.82237587263162,213.98396480092967,207.56444469078173,212.6370086669922,37181900,0.0,0.0
212.73257439618757,215.5411166802355,211.93013790831756,213.9266815185547,22612200,0.0,0.0
213.1337656474204,213.5636412417296,210.92705829699878,211.13722229003906,18699600,0.0,0.0
