Close,High,Low,Open,Volume,MA_50,MA_200,Daily_Return
205.2693328857422,208.76607475027214,204.33560160583502,206.95577733475665,21593900,200.90878509521485,182.52898361206056,-0.005125781319274547
206.288818359375,207.15586184430438,204.04976775287432,206.1459054941405,18621100,200.89373046875,182.75585960388185,0.004966574691409376
206.97482299804688,207.4607558021883,204.3927670537816,204.72623524216695,24953300,200.9505172729492,182.96655151367187,0.0033254572115333225
204.3356170654297,207.40359150295538,203.97355173955768,205.8981941277248,24154100,201.17537689208984,183.1369179534912,-0.012751338034201809
201.6417236328125,205.5488389638245,201.49842202030706,204.09680050082704,28372800,201.18190734863282,183.29485458374023,-0.013183670430567118
202.92178344726562,203.5045082981434,200.54311684420654,201.92829274858192,24792700,201.3268487548828,183.44156204223634,0.006348189210999333
200.9825439453125,203.75286645318923,200.60998313112907,202.71160861053573,22843100,201.4585400390625,183.57734481811522,-0.009556586133874001
200.71502685546875,202.79754214361827,198.85222313980768,201.51746313659982,25683500,201.558583984375,183.68905601501464,-0.0013310463913549508
204.29736328125,204.66992405352661,199.52093564872897,200.21829000165692,33979700,201.66605712890626,183.83881317138673,0.017847873584277307
204.30694580078125,205.66344973103548,202.96000405638625,205.49150530360316,21012900,201.8447998046875,183.9873419189453,4.690476361202123e-05
205.60610961914062,206.59961477704968,204.46931745600483,205.2431110137325,14512200,202.09030517578125,184.14709327697753,0.006358882285021128
204.49798583984375,205.1571206288047,201.4124030008416,204.52664324038548,33064800,202.3616680908203,184.29355255126953,-0.005389546941720447
206.54229736328125,207.60266491805436,203.81018007832992,204.91830024990742,30904500,202.63294769287108,184.44134796142578,0.009996731826192873
205.7398681640625,205.83540256077225,203.28479159484732,205.27178751909085,23724500,202.795185546875,184.58247718811035,-0.0038850599100647143
204.660400390625,206.7047110734639,204.0967707859038,205.01385141230443,25120900,203.06598663330078,184.73176330566406,-0.005246760304992049
204.77499389648438,205.749389157134,203.6477494623016,204.6412545137677,24666000,203.28953308105469,184.909252243042,0.0005599202661612512
204.7081298828125,205.902236795737,203.46627035457135,204.78455447441974,24620000,203.4235140991211,185.12289932250977,-0.0003265243104130233
206.35122680664062,207.24919755761567,203.3707405493624,204.40245069453582,23284100,203.5594869995117,185.35812660217286,0.00802653477792381
202.3294677734375,205.60608997626164,201.76585283805662,205.53922757237729,32440600,203.65656616210939,185.56329261779786,-0.0194898721729998
201.1067352294922,203.55226411394892,200.95388603008814,202.30084226889505,26733300,203.67068969726563,185.81916900634766,-0.006043274651987396
203.7241973876953,203.78152676671252,199.75976806432303,200.6577388410775,30979400,203.69657348632813,186.0699811553955,0.013015288400044067
204.62217712402344,206.5423105513928,203.36120768395418,203.57137168671602,28798400,203.85989685058593,186.27419395446776,0.004407820709776633
204.55531311035156,205.78762513826916,202.74982388365729,205.54880373486253,27000600,203.94203887939454,186.51731338500977,-0.0003267681666359046
209.4750213623047,210.2679101449516,205.11892143839012,205.14757883974474,35023300,204.20775451660157,186.7564060974121,0.02405074782535266
209.6087646484375,211.01303564686324,208.17583624812565,210.03864025323077,32515800,204.4014471435547,187.01645164489747,0.0006384688984062414
208.81588745117188,209.86670750037604,206.36081090203456,208.81588745117188,63354900,204.56498931884767,187.29480735778807,-0.003782652879976034
212.63702392578125,213.98398015637602,207.5644595855646,207.8223907859236,37181900,204.70529266357423,187.64416389465333,0.018299069679278412
213.92666625976562,215.5411013062933,211.93012279193636,212.7325592225708,22612200,204.76486724853515,187.95115417480469,0.0060649942807444734
211.13720703125,213.5636258075844,210.9270430533982,213.13375024434208,18699600,204.7408303833008,188.27874641418458,-0.013039324537168495
212.7898406982422,213.6113867942112,211.30914528874573,211.5193092604936,10550600,204.7879574584961,188.6836530303955,0.00782729718854136
214.90103149414062,215.92317939460656,213.04777530052024,214.41382656244667,17933500,204.90017578125,189.00542015075683,0.009921483041534396
214.12728881835938,217.02180339074613,213.58278353644175,216.190709476844,17403200,204.99691925048828,189.4342650604248,-0.003600460502221181
211.76771545410156,215.54110542494223,211.56711363086075,215.15898241983697,20272300,205.15013488769532,189.7984690093994,-0.011019489282654726
212.47462463378906,213.0286920393946,209.857136802446,211.78681782520988,20942100,205.30929565429688,190.19544898986817,0.0033381347962868624
207.9561309814453,213.02869534095603,205.2049037044896,212.57970992905,37130100,205.3752276611328,190.55888847351073,-0.021266038992334257
